时间,辐照度,风速,风向,温度,压强,湿度,实发辐照度,实际功率
2017-9-19 14:15,-0.245247148,-0.811320755,114,0.191919192,0.393939394,0.395833333,335.067,3.18667
2017-9-19 14:30,-0.212927757,-0.839622642,103,0.2,0.393939394,0.375,841.333,5.54667
2017-9-19 14:45,-0.180608365,-0.849056604,94,0.208080808,0.333333333,0.375,507.2,4.01333
2017-9-19 15:00,-0.148288973,-0.858490566,82,0.216161616,0.333333333,0.354166667,494.867,4.38
2017-9-19 15:15,-0.152091255,-0.858490566,70,0.224242424,0.333333333,0.333333333,766,4.30667
2017-9-19 15:30,-0.192015209,-0.858490566,53,0.232323232,0.333333333,0.3125,634.933,4.28
2017-9-19 15:45,-0.231939163,-0.849056604,43,0.236363636,0.333333333,0.291666667,450.867,3.28
2017-9-19 16:00,-0.269961977,-0.830188679,34,0.24040404,0.333333333,0.291666667,700.8,5.08667
2017-9-19 16:15,-0.317490494,-0.811320755,27,0.244444444,0.333333333,0.270833333,655,5.61333
2017-9-19 16:30,-0.374524715,-0.801886792,28,0.248484848,0.333333333,0.291666667,619.2,5.79333
2017-9-19 16:45,-0.429657795,-0.783018868,29,0.252525253,0.333333333,0.291666667,518.267,5.96667
2017-9-19 17:00,-0.484790875,-0.773584906,28,0.252525253,0.333333333,0.291666667,330.067,3
2017-9-19 17:15,-0.541825095,-0.773584906,33,0.252525253,0.333333333,0.3125,412.133,4.58
2017-9-19 17:30,-0.596958175,-0.773584906,45,0.248484848,0.333333333,0.333333333,245,3.61333
2017-9-19 17:45,-0.652091255,-0.773584906,55,0.24040404,0.333333333,0.354166667,339.333,4.48
2017-9-19 18:00,-0.709125475,-0.764150943,64,0.236363636,0.333333333,0.395833333,62.0667,0.446667
2017-9-19 18:15,-0.762357414,-0.735849057,75,0.228282828,0.333333333,0.416666667,17.6,0.086667
2017-9-19 18:30,-0.811787072,-0.698113208,86,0.216161616,0.333333333,0.458333333,1.66667,0
2017-9-19 18:45,-0.86121673,-0.650943396,93,0.208080808,0.393939394,0.479166667,25.2667,0.073333
2017-9-19 19:00,-0.912547529,-0.603773585,100,0.2,0.393939394,0.520833333,24.0667,0.066667
2017-9-19 19:15,-0.94486692,-0.566037736,104,0.187878788,0.393939394,0.5625,12.2667,0
2017-9-19 19:30,-0.960076046,-0.528301887,107,0.175757576,0.454545455,0.604166667,1,0
2017-9-19 19:45,-0.977186312,-0.5,110,0.163636364,0.454545455,0.645833333,0,0
2017-9-19 20:00,-0.992395437,-0.462264151,113,0.151515152,0.454545455,0.666666667,0,0
2017-9-19 20:15,-1,-0.443396226,114,0.139393939,0.454545455,0.708333333,0,0
2017-9-19 20:30,-1,-0.443396226,115,0.127272727,0.454545455,0.729166667,0,0
2017-9-19 20:45,-1,-0.443396226,116,0.119191919,0.515151515,0.75,0,0
2017-9-19 21:00,-1,-0.452830189,117,0.107070707,0.515151515,0.770833333,0,0
2017-9-19 21:15,-1,-0.471698113,117,0.094949495,0.515151515,0.791666667,0,0
2017-9-19 21:30,-1,-0.509433962,116,0.086868687,0.575757576,0.791666667,0,0
2017-9-19 21:45,-1,-0.537735849,116,0.078787879,0.575757576,0.791666667,0,0
2017-9-19 22:00,-1,-0.575471698,114,0.070707071,0.575757576,0.8125,0,0
2017-9-19 22:15,-1,-0.613207547,113,0.062626263,0.575757576,0.8125,0,0
2017-9-19 22:30,-1,-0.650943396,109,0.054545455,0.575757576,0.833333333,0,0
2017-9-19 22:45,-1,-0.688679245,106,0.050505051,0.575757576,0.833333333,0,0
2017-9-19 23:00,-1,-0.70754717,101,0.042424242,0.575757576,0.833333333,0,0
2017-9-19 23:15,-1,-0.735849057,96,0.038383838,0.575757576,0.833333333,0,0
2017-9-19 23:30,-1,-0.745283019,90,0.034343434,0.575757576,0.833333333,0,0
2017-9-19 23:45,-1,-0.745283019,86,0.03030303,0.575757576,0.833333333,0,0
2017-9-20 0:00,-1,-0.773584906,55,0.054545455,0.515151515,0.791666667,0,0
2017-9-20 0:15,-1,-0.773584906,54,0.046464646,0.515151515,0.791666667,0,0
2017-9-20 0:30,-1,-0.783018868,56,0.042424242,0.515151515,0.791666667,0,0
2017-9-20 0:45,-1,-0.783018868,56,0.038383838,0.515151515,0.791666667,0,0
2017-9-20 1:00,-1,-0.783018868,56,0.03030303,0.515151515,0.791666667,0,0
2017-9-20 1:15,-1,-0.79245283,58,0.026262626,0.515151515,0.791666667,0,0
2017-9-20 1:30,-1,-0.801886792,62,0.022222222,0.515151515,0.791666667,0,0
2017-9-20 1:45,-1,-0.801886792,65,0.014141414,0.515151515,0.8125,0,0
2017-9-20 2:00,-1,-0.801886792,67,0.01010101,0.515151515,0.8125,0,0
2017-9-20 2:15,-1,-0.811320755,70,0.006060606,0.515151515,0.8125,0,0
2017-9-20 2:30,-1,-0.820754717,72,0.002020202,0.515151515,0.833333333,0,0
2017-9-20 2:45,-1,-0.830188679,74,0.002020202,0.454545455,0.833333333,0,0
2017-9-20 3:00,-1,-0.839622642,77,-0.002020202,0.454545455,0.833333333,0,0
2017-9-20 3:15,-1,-0.849056604,79,-0.006060606,0.454545455,0.833333333,0,0
2017-9-20 3:30,-1,-0.867924528,82,-0.006060606,0.454545455,0.833333333,0,0
2017-9-20 3:45,-1,-0.886792453,85,-0.01010101,0.454545455,0.854166667,0,0
2017-9-20 4:00,-1,-0.896226415,85,-0.014141414,0.454545455,0.854166667,0,0
2017-9-20 4:15,-1,-0.91509434,90,-0.014141414,0.454545455,0.854166667,0,0
2017-9-20 4:30,-1,-0.933962264,90,-0.018181818,0.454545455,0.875,0,0
2017-9-20 4:45,-1,-0.952830189,90,-0.022222222,0.454545455,0.875,0,0
2017-9-20 5:00,-1,-0.971698113,90,-0.022222222,0.454545455,0.875,0,0
2017-9-20 5:15,-1,-0.990566038,45,-0.026262626,0.454545455,0.875,0,0
2017-9-20 5:30,-1,-0.990566038,0,-0.03030303,0.454545455,0.875,0,0
2017-9-20 5:45,-1,-0.981132075,297,-0.03030303,0.515151515,0.895833333,0,0
2017-9-20 6:00,-1,-0.962264151,297,-0.034343434,0.515151515,0.895833333,0,0
2017-9-20 6:15,-1,-0.933962264,297,-0.038383838,0.515151515,0.895833333,0,0
2017-9-20 6:30,-1,-0.91509434,291,-0.038383838,0.515151515,0.895833333,0,0
2017-9-20 6:45,-1,-0.91509434,288,-0.038383838,0.515151515,0.895833333,0,0
2017-9-20 7:00,-1,-0.886792453,290,-0.042424242,0.515151515,0.895833333,2.46667,0
2017-9-20 7:15,-0.97338403,-0.867924528,287,-0.038383838,0.515151515,0.895833333,13.6,0
2017-9-20 7:30,-0.920152091,-0.858490566,286,-0.034343434,0.575757576,0.875,31.1333,0.16
2017-9-20 7:45,-0.865019011,-0.867924528,282,-0.026262626,0.575757576,0.854166667,51.6,0.36
2017-9-20 8:00,-0.811787072,-0.858490566,281,-0.018181818,0.575757576,0.833333333,79.0667,0.58
2017-9-20 8:15,-0.743346008,-0.858490566,281,-0.01010101,0.575757576,0.791666667,115.8,0.953333
2017-9-20 8:30,-0.663498099,-0.867924528,278,0.006060606,0.575757576,0.75,126.467,1.37333
2017-9-20 8:45,-0.58365019,-0.877358491,274,0.022222222,0.575757576,0.708333333,182.133,2.32
2017-9-20 9:00,-0.501901141,-0.886792453,270,0.038383838,0.575757576,0.666666667,218.867,3.45333
2017-9-20 9:15,-0.422053232,-0.905660377,264,0.058585859,0.575757576,0.625,179.8,1.96667
2017-9-20 9:30,-0.346007605,-0.924528302,256,0.078787879,0.575757576,0.583333333,276.8,3.25333
2017-9-20 9:45,-0.268060837,-0.933962264,243,0.103030303,0.575757576,0.520833333,314.133,3.99333
2017-9-20 10:00,-0.190114068,-0.943396226,219,0.127272727,0.575757576,0.479166667,397.133,4.88
2017-9-20 10:15,-0.115969582,-0.943396226,198,0.147474747,0.575757576,0.4375,267.067,2.61333
2017-9-20 10:30,-0.043726236,-0.933962264,188,0.167676768,0.575757576,0.395833333,445.133,4.56667
2017-9-20 10:45,0.02851711,-0.91509434,180,0.187878788,0.575757576,0.354166667,386.733,3.87333
2017-9-20 11:00,0.098859316,-0.905660377,169,0.208080808,0.515151515,0.291666667,362.2,3.77333
2017-9-20 11:15,0.161596958,-0.896226415,158,0.224242424,0.515151515,0.270833333,538.267,5.28
2017-9-20 11:30,0.216730038,-0.896226415,153,0.236363636,0.515151515,0.229166667,472.133,5.06
2017-9-20 11:45,0.269961977,-0.877358491,151,0.252525253,0.454545455,0.1875,431.6,4.46
2017-9-20 12:00,0.323193916,-0.877358491,148,0.268686869,0.454545455,0.166666667,441.733,4.67333
2017-9-20 12:15,0.36121673,-0.877358491,148,0.280808081,0.454545455,0.145833333,432.8,4.38667
2017-9-20 12:30,0.384030418,-0.877358491,141,0.288888889,0.454545455,0.125,410,4.18
2017-9-20 12:45,0.408745247,-0.877358491,138,0.296969697,0.454545455,0.104166667,450.4,4.59333
2017-9-20 13:00,0.431558935,-0.877358491,135,0.309090909,0.393939394,0.083333333,471.333,4.86
2017-9-20 13:15,0.431558935,-0.886792453,132,0.317171717,0.393939394,0.0625,349.6,3.51333
2017-9-20 13:30,0.410646388,-0.896226415,128,0.325252525,0.393939394,0.041666667,451.8,4.64
2017-9-20 13:45,0.3878327,-0.886792453,121,0.329292929,0.333333333,0.041666667,351.6,3.49333
2017-9-20 14:00,0.365019011,-0.896226415,117,0.337373737,0.333333333,0.020833333,358.8,3.58
2017-9-20 14:15,0.328897338,-0.886792453,110,0.345454545,0.333333333,0,297.267,2.92
2017-9-20 14:30,0.281368821,-0.896226415,105,0.353535354,0.333333333,-0.020833333,270,2.67333
2017-9-20 14:45,0.233840304,-0.896226415,100,0.361616162,0.333333333,-0.041666667,284.667,2.74
2017-9-20 15:00,0.184410646,-0.886792453,95,0.365656566,0.272727273,-0.0625,314.933,2.98667
2017-9-20 15:15,0.133079848,-0.877358491,90,0.373737374,0.272727273,-0.083333333,349.8,3.48
2017-9-20 15:30,0.079847909,-0.877358491,86,0.377777778,0.272727273,-0.104166667,479.867,5.02667
2017-9-20 15:45,0.02851711,-0.877358491,81,0.381818182,0.212121212,-0.125,585.333,4.70667
2017-9-20 16:00,-0.024714829,-0.867924528,78,0.385858586,0.212121212,-0.125,495.867,4.76
2017-9-20 16:15,-0.098859316,-0.867924528,78,0.385858586,0.212121212,-0.145833333,715.867,4.78
2017-9-20 16:30,-0.192015209,-0.858490566,74,0.385858586,0.212121212,-0.125,568.6,4.52667
2017-9-20 16:45,-0.287072243,-0.858490566,70,0.381818182,0.212121212,-0.125,515.133,5.98667
2017-9-20 17:00,-0.382129278,-0.858490566,70,0.381818182,0.151515152,-0.125,508.8,6.62
2017-9-20 17:15,-0.467680608,-0.858490566,70,0.377777778,0.151515152,-0.104166667,440.733,6.24
2017-9-20 17:30,-0.545627376,-0.867924528,69,0.36969697,0.151515152,-0.0625,377.333,6.15333
2017-9-20 17:45,-0.623574144,-0.867924528,69,0.361616162,0.151515152,-0.041666667,334,5.26667
2017-9-20 18:00,-0.699619772,-0.867924528,73,0.353535354,0.151515152,-0.020833333,274,4.22667
2017-9-20 18:15,-0.764258555,-0.877358491,72,0.345454545,0.151515152,0.020833333,216.067,3.15333
2017-9-20 18:30,-0.813688213,-0.896226415,75,0.333333333,0.151515152,0.0625,162.6,2
2017-9-20 18:45,-0.865019011,-0.905660377,79,0.317171717,0.151515152,0.125,107.067,0.946667
2017-9-20 19:00,-0.914448669,-0.91509434,84,0.305050505,0.151515152,0.166666667,50,0.233333
2017-9-20 19:15,-0.946768061,-0.924528302,90,0.288888889,0.151515152,0.208333333,6.6,0
2017-9-20 19:30,-0.961977186,-0.943396226,90,0.276767677,0.212121212,0.25,0,0
2017-9-20 19:45,-0.977186312,-0.962264151,104,0.260606061,0.212121212,0.291666667,0,0
2017-9-20 20:00,-0.992395437,-0.962264151,124,0.244444444,0.212121212,0.333333333,0,0
2017-9-20 20:15,-1,-0.962264151,146,0.228282828,0.212121212,0.375,0,0
2017-9-20 20:30,-1,-0.962264151,180,0.216161616,0.212121212,0.395833333,0,0
2017-9-20 20:45,-1,-0.952830189,191,0.204040404,0.212121212,0.416666667,0,0
2017-9-20 21:00,-1,-0.943396226,198,0.187878788,0.212121212,0.4375,0,0
2017-9-20 21:15,-1,-0.933962264,207,0.175757576,0.212121212,0.4375,0,0
2017-9-20 21:30,-1,-0.933962264,214,0.163636364,0.212121212,0.458333333,0,0
2017-9-20 21:45,-1,-0.91509434,216,0.151515152,0.272727273,0.458333333,0,0
2017-9-20 22:00,-1,-0.905660377,225,0.139393939,0.272727273,0.458333333,0,0
2017-9-20 22:15,-1,-0.896226415,229,0.127272727,0.272727273,0.458333333,0,0
2017-9-20 22:30,-1,-0.905660377,233,0.119191919,0.272727273,0.458333333,0,0
2017-9-20 22:45,-1,-0.905660377,233,0.107070707,0.272727273,0.458333333,0,0
2017-9-20 23:00,-1,-0.896226415,236,0.094949495,0.272727273,0.458333333,0,0
2017-9-20 23:15,-1,-0.905660377,241,0.086868687,0.272727273,0.458333333,0,0
2017-9-20 23:30,-1,-0.91509434,249,0.082828283,0.272727273,0.458333333,0,0
2017-9-20 23:45,-1,-0.924528302,256,0.078787879,0.272727273,0.479166667,0,0
2017-9-21 0:00,-1,-0.754716981,217,0.034343434,0.333333333,0.645833333,0,0
2017-9-21 0:15,-1,-0.783018868,218,0.026262626,0.333333333,0.666666667,0,0
2017-9-21 0:30,-1,-0.820754717,215,0.018181818,0.333333333,0.666666667,0,0
2017-9-21 0:45,-1,-0.839622642,213,0.01010101,0.333333333,0.6875,0,0
2017-9-21 1:00,-1,-0.877358491,207,0.002020202,0.333333333,0.708333333,0,0
2017-9-21 1:15,-1,-0.896226415,195,-0.002020202,0.333333333,0.729166667,0,0
2017-9-21 1:30,-1,-0.91509434,186,-0.01010101,0.333333333,0.75,0,0
2017-9-21 1:45,-1,-0.933962264,180,-0.014141414,0.333333333,0.75,0,0
2017-9-21 2:00,-1,-0.943396226,162,-0.018181818,0.333333333,0.770833333,0,0
2017-9-21 2:15,-1,-0.943396226,141,-0.022222222,0.333333333,0.770833333,0,0
2017-9-21 2:30,-1,-0.943396226,129,-0.022222222,0.333333333,0.791666667,0,0
2017-9-21 2:45,-1,-0.933962264,117,-0.026262626,0.333333333,0.791666667,0,0
2017-9-21 3:00,-1,-0.933962264,106,-0.03030303,0.333333333,0.791666667,0,0
2017-9-21 3:15,-1,-0.933962264,98,-0.03030303,0.333333333,0.791666667,0,0
2017-9-21 3:30,-1,-0.933962264,98,-0.03030303,0.333333333,0.791666667,0,0
2017-9-21 3:45,-1,-0.933962264,90,-0.03030303,0.333333333,0.791666667,0,0
2017-9-21 4:00,-1,-0.933962264,90,-0.034343434,0.333333333,0.791666667,0,0
2017-9-21 4:15,-1,-0.933962264,90,-0.034343434,0.333333333,0.791666667,0,0
2017-9-21 4:30,-1,-0.943396226,90,-0.038383838,0.333333333,0.791666667,0,0
2017-9-21 4:45,-1,-0.962264151,104,-0.038383838,0.333333333,0.791666667,0,0
2017-9-21 5:00,-1,-0.971698113,108,-0.042424242,0.333333333,0.791666667,0,0
2017-9-21 5:15,-1,-0.971698113,135,-0.050505051,0.333333333,0.791666667,0,0
2017-9-21 5:30,-1,-0.981132075,180,-0.054545455,0.333333333,0.791666667,0,0
2017-9-21 5:45,-1,-0.971698113,198,-0.058585859,0.393939394,0.791666667,0,0
2017-9-21 6:00,-1,-0.952830189,217,-0.066666667,0.393939394,0.791666667,0,0
2017-9-21 6:15,-1,-0.943396226,219,-0.070707071,0.393939394,0.791666667,0,0
2017-9-21 6:30,-1,-0.924528302,220,-0.074747475,0.393939394,0.791666667,0,0
2017-9-21 6:45,-1,-0.91509434,229,-0.078787879,0.393939394,0.770833333,0,0
2017-9-21 7:00,-1,-0.896226415,232,-0.082828283,0.393939394,0.75,0,0
2017-9-21 7:15,-0.969581749,-0.886792453,228,-0.082828283,0.393939394,0.75,5.4,0
2017-9-21 7:30,-0.910646388,-0.886792453,228,-0.074747475,0.454545455,0.729166667,20.8,0.126667
2017-9-21 7:45,-0.853612167,-0.877358491,225,-0.070707071,0.454545455,0.708333333,38.6667,0.666667
2017-9-21 8:00,-0.794676806,-0.877358491,222,-0.066666667,0.454545455,0.6875,71.8667,1.52667
2017-9-21 8:15,-0.720532319,-0.877358491,219,-0.050505051,0.454545455,0.645833333,118.467,2.52
2017-9-21 8:30,-0.631178707,-0.886792453,215,-0.03030303,0.454545455,0.604166667,165.8,3.57333
2017-9-21 8:45,-0.539923954,-0.886792453,204,-0.01010101,0.454545455,0.583333333,208.067,4.51333
2017-9-21 9:00,-0.448669202,-0.896226415,195,0.01010101,0.454545455,0.541666667,252.6,5.69333
2017-9-21 9:15,-0.36121673,-0.896226415,185,0.034343434,0.454545455,0.5,303.133,6.54667
2017-9-21 9:30,-0.273764259,-0.896226415,180,0.062626263,0.454545455,0.458333333,350.667,6.88
2017-9-21 9:45,-0.188212928,-0.896226415,165,0.086868687,0.515151515,0.395833333,404.2,7.27333
2017-9-21 10:00,-0.100760456,-0.886792453,156,0.115151515,0.515151515,0.354166667,462.533,7.63333
2017-9-21 10:15,-0.015209125,-0.877358491,148,0.143434343,0.515151515,0.3125,506.4,6.5
2017-9-21 10:30,0.068441065,-0.867924528,144,0.167676768,0.515151515,0.270833333,556.267,6.13333
2017-9-21 10:45,0.152091255,-0.867924528,135,0.191919192,0.454545455,0.229166667,600.2,6.73333
2017-9-21 11:00,0.233840304,-0.858490566,132,0.22020202,0.454545455,0.1875,647.867,7.39333
2017-9-21 11:15,0.307984791,-0.858490566,132,0.244444444,0.454545455,0.145833333,705.2,7.96
2017-9-21 11:30,0.372623574,-0.867924528,135,0.260606061,0.454545455,0.125,738.267,7.78667
2017-9-21 11:45,0.437262357,-0.877358491,138,0.276767677,0.454545455,0.104166667,769.933,7.52
2017-9-21 12:00,0.501901141,-0.886792453,138,0.296969697,0.393939394,0.0625,799.8,7.62667
2017-9-21 12:15,0.547528517,-0.896226415,146,0.313131313,0.393939394,0.041666667,822.133,7.14667
2017-9-21 12:30,0.574144487,-0.905660377,156,0.325252525,0.333333333,0.020833333,845.467,7.35333
2017-9-21 12:45,0.600760456,-0.924528302,166,0.337373737,0.333333333,-0.020833333,868.067,7.98
2017-9-21 13:00,0.627376426,-0.924528302,180,0.349494949,0.333333333,-0.041666667,880.267,7.28
2017-9-21 13:15,0.629277567,-0.924528302,180,0.357575758,0.272727273,-0.0625,890.667,8.04667
2017-9-21 13:30,0.604562738,-0.924528302,180,0.365656566,0.272727273,-0.083333333,896.667,8.4
2017-9-21 13:45,0.579847909,-0.933962264,188,0.36969697,0.212121212,-0.083333333,895.333,8.4
2017-9-21 14:00,0.55513308,-0.943396226,189,0.377777778,0.212121212,-0.104166667,892.467,7.98667
2017-9-21 14:15,0.515209125,-0.943396226,180,0.385858586,0.212121212,-0.125,891.133,8.16667
2017-9-21 14:30,0.461977186,-0.943396226,162,0.38989899,0.212121212,-0.125,865.733,8.12
2017-9-21 14:45,0.406844106,-0.943396226,141,0.393939394,0.212121212,-0.145833333,840.867,7.9
2017-9-21 15:00,0.353612167,-0.933962264,124,0.402020202,0.151515152,-0.166666667,831.6,8.34667
2017-9-21 15:15,0.296577947,-0.905660377,114,0.402020202,0.151515152,-0.166666667,774.333,7.76
2017-9-21 15:30,0.235741445,-0.877358491,103,0.406060606,0.151515152,-0.166666667,691.467,6.98667
2017-9-21 15:45,0.174904943,-0.839622642,97,0.406060606,0.090909091,-0.166666667,748.133,7.24667
2017-9-21 16:00,0.114068441,-0.811320755,93,0.406060606,0.090909091,-0.1875,422,4.01333
2017-9-21 16:15,0.036121673,-0.773584906,90,0.406060606,0.090909091,-0.166666667,652.867,6.44
2017-9-21 16:30,-0.057034221,-0.745283019,86,0.402020202,0.090909091,-0.166666667,598.867,7.18
2017-9-21 16:45,-0.150190114,-0.70754717,81,0.393939394,0.090909091,-0.145833333,540,7.12
2017-9-21 17:00,-0.245247148,-0.669811321,78,0.38989899,0.090909091,-0.125,368.867,4.57333
2017-9-21 17:15,-0.336501901,-0.650943396,74,0.381818182,0.090909091,-0.104166667,366.6,4.56667
2017-9-21 17:30,-0.423954373,-0.632075472,71,0.36969697,0.090909091,-0.0625,257.733,3.14
2017-9-21 17:45,-0.511406844,-0.603773585,66,0.357575758,0.090909091,-0.041666667,171.267,1.7
2017-9-21 18:00,-0.598859316,-0.58490566,62,0.345454545,0.090909091,-0.020833333,175.6,1.92667
2017-9-21 18:15,-0.676806084,-0.566037736,58,0.329292929,0.090909091,0.020833333,106.733,1.07333
2017-9-21 18:30,-0.747148289,-0.556603774,55,0.313131313,0.090909091,0.0625,100.133,1.04667
2017-9-21 18:45,-0.817490494,-0.537735849,52,0.296969697,0.090909091,0.104166667,55,0.446667
2017-9-21 19:00,-0.885931559,-0.528301887,49,0.280808081,0.090909091,0.145833333,22.5333,0.12
2017-9-21 19:15,-0.931558935,-0.509433962,47,0.264646465,0.090909091,0.1875,1.73333,0
2017-9-21 19:30,-0.950570342,-0.509433962,47,0.252525253,0.090909091,0.229166667,0,0
2017-9-21 19:45,-0.97148289,-0.509433962,47,0.236363636,0.151515152,0.270833333,0,0
2017-9-21 20:00,-0.990494297,-0.5,46,0.22020202,0.151515152,0.291666667,0,0
2017-9-21 20:15,-1,-0.5,47,0.208080808,0.151515152,0.333333333,0,0
2017-9-21 20:30,-1,-0.509433962,50,0.2,0.212121212,0.333333333,0,0
2017-9-21 20:45,-1,-0.509433962,54,0.187878788,0.212121212,0.354166667,0,0
2017-9-21 21:00,-1,-0.518867925,57,0.175757576,0.212121212,0.375,0,0
2017-9-21 21:15,-1,-0.528301887,61,0.167676768,0.212121212,0.375,0,0
2017-9-21 21:30,-1,-0.528301887,68,0.15959596,0.212121212,0.395833333,0,0
2017-9-21 21:45,-1,-0.528301887,73,0.155555556,0.212121212,0.416666667,0,0
2017-9-21 22:00,-1,-0.528301887,77,0.147474747,0.212121212,0.416666667,0,0
2017-9-21 22:15,-1,-0.518867925,83,0.143434343,0.212121212,0.416666667,0,0
2017-9-21 22:30,-1,-0.509433962,87,0.135353535,0.212121212,0.4375,0,0
2017-9-21 22:45,-1,-0.490566038,90,0.127272727,0.272727273,0.458333333,0,0
2017-9-21 23:00,-1,-0.471698113,94,0.123232323,0.272727273,0.458333333,0,0
2017-9-21 23:15,-1,-0.462264151,97,0.119191919,0.272727273,0.479166667,0,0
2017-9-21 23:30,-1,-0.452830189,98,0.111111111,0.272727273,0.5,0,0
2017-9-21 23:45,-1,-0.452830189,99,0.103030303,0.272727273,0.520833333,0,0
2017-9-22 0:00,-1,-0.471698113,102,0.090909091,0.272727273,0.5625,0,0
2017-9-22 0:15,-1,-0.471698113,100,0.086868687,0.272727273,0.583333333,0,0
2017-9-22 0:30,-1,-0.471698113,99,0.082828283,0.272727273,0.583333333,0,0
2017-9-22 0:45,-1,-0.481132075,97,0.078787879,0.272727273,0.583333333,0,0
2017-9-22 1:00,-1,-0.481132075,95,0.074747475,0.272727273,0.604166667,0,0
2017-9-22 1:15,-1,-0.481132075,94,0.070707071,0.272727273,0.625,0,0
2017-9-22 1:30,-1,-0.481132075,93,0.066666667,0.272727273,0.625,0,0
2017-9-22 1:45,-1,-0.490566038,91,0.062626263,0.272727273,0.625,0,0
2017-9-22 2:00,-1,-0.5,90,0.058585859,0.272727273,0.645833333,0,0
2017-9-22 2:15,-1,-0.5,90,0.054545455,0.272727273,0.645833333,0,0
2017-9-22 2:30,-1,-0.509433962,90,0.046464646,0.272727273,0.645833333,0,0
2017-9-22 2:45,-1,-0.528301887,90,0.042424242,0.272727273,0.645833333,0,0
2017-9-22 3:00,-1,-0.537735849,90,0.038383838,0.272727273,0.645833333,0,0
2017-9-22 3:15,-1,-0.547169811,90,0.03030303,0.272727273,0.645833333,0,0
2017-9-22 3:30,-1,-0.566037736,90,0.026262626,0.272727273,0.645833333,0,0
2017-9-22 3:45,-1,-0.58490566,90,0.022222222,0.212121212,0.645833333,0,0
2017-9-22 4:00,-1,-0.594339623,91,0.014141414,0.212121212,0.645833333,0,0
2017-9-22 4:15,-1,-0.613207547,93,0.01010101,0.212121212,0.645833333,0,0
2017-9-22 4:30,-1,-0.622641509,93,0.006060606,0.212121212,0.645833333,0,0
2017-9-22 4:45,-1,-0.641509434,95,0.002020202,0.212121212,0.625,0,0
2017-9-22 5:00,-1,-0.660377358,96,-0.002020202,0.212121212,0.625,0,0
2017-9-22 5:15,-1,-0.679245283,97,-0.006060606,0.212121212,0.625,0,0
2017-9-22 5:30,-1,-0.688679245,97,-0.006060606,0.212121212,0.625,0,0
2017-9-22 5:45,-1,-0.698113208,97,-0.01010101,0.212121212,0.625,0,0
2017-9-22 6:00,-1,-0.716981132,98,-0.014141414,0.212121212,0.604166667,0,0
2017-9-22 6:15,-1,-0.726415094,98,-0.014141414,0.212121212,0.604166667,0,0
2017-9-22 6:30,-1,-0.735849057,96,-0.01010101,0.212121212,0.604166667,0,0
2017-9-22 6:45,-1,-0.754716981,94,-0.006060606,0.272727273,0.583333333,0,0
2017-9-22 7:00,-1,-0.764150943,95,-0.006060606,0.272727273,0.583333333,0,0
2017-9-22 7:15,-0.969581749,-0.773584906,92,-0.002020202,0.272727273,0.583333333,3.33333,0
2017-9-22 7:30,-0.908745247,-0.783018868,90,0.006060606,0.272727273,0.5625,21.8,0.08
2017-9-22 7:45,-0.849809886,-0.79245283,90,0.014141414,0.272727273,0.541666667,32.1333,0.146667
2017-9-22 8:00,-0.790874525,-0.801886792,90,0.022222222,0.272727273,0.541666667,60.8667,0.44
2017-9-22 8:15,-0.712927757,-0.811320755,87,0.034343434,0.272727273,0.520833333,97.9333,0.966667
2017-9-22 8:30,-0.619771863,-0.820754717,87,0.050505051,0.272727273,0.479166667,85,0.84
2017-9-22 8:45,-0.52661597,-0.820754717,87,0.062626263,0.272727273,0.458333333,185.333,2.24
2017-9-22 9:00,-0.431558935,-0.820754717,84,0.074747475,0.272727273,0.4375,128.533,1.58667
2017-9-22 9:15,-0.340304183,-0.830188679,84,0.090909091,0.272727273,0.395833333,135.667,1.65333
2017-9-22 9:30,-0.24904943,-0.830188679,84,0.111111111,0.272727273,0.354166667,327.8,2.20667
2017-9-22 9:45,-0.159695817,-0.839622642,83,0.131313131,0.272727273,0.333333333,388.8,1.79333
2017-9-22 10:00,-0.068441065,-0.839622642,83,0.147474747,0.272727273,0.291666667,459.133,1.54667
2017-9-22 10:15,0.011406844,-0.839622642,83,0.163636364,0.272727273,0.270833333,471.067,1.34667
2017-9-22 10:30,0.077946768,-0.839622642,87,0.17979798,0.272727273,0.229166667,554.933,1.34667
2017-9-22 10:45,0.144486692,-0.839622642,87,0.2,0.272727273,0.208333333,601.533,1.30667
2017-9-22 11:00,0.212927757,-0.849056604,86,0.216161616,0.272727273,0.1875,645.6,1.28667
2017-9-22 11:15,0.266159696,-0.849056604,90,0.232323232,0.272727273,0.166666667,686.933,1.29333
2017-9-22 11:30,0.30608365,-0.849056604,90,0.244444444,0.272727273,0.145833333,721.8,1.3
2017-9-22 11:45,0.347908745,-0.858490566,90,0.260606061,0.212121212,0.125,760.067,1.3
2017-9-22 12:00,0.38973384,-0.858490566,94,0.276767677,0.212121212,0.125,786.267,1.3
2017-9-22 12:15,0.422053232,-0.858490566,98,0.288888889,0.212121212,0.104166667,815.667,1.3
2017-9-22 12:30,0.44486692,-0.858490566,101,0.296969697,0.212121212,0.104166667,837.133,1.24667
2017-9-22 12:45,0.469581749,-0.849056604,105,0.305050505,0.212121212,0.083333333,859,1.17333
2017-9-22 13:00,0.494296578,-0.858490566,110,0.317171717,0.151515152,0.083333333,872.933,1.1
